5 41 0.15707963267948965579 0.050000000000000002775
2 28 1, 1 28 0, 3 28 2, 2 27 2 [2] 2 29 0 [1], 2 28 0 2 28 3, -2.6345451428129500471 3.9683709517956229362 1.6005646265334376732 -2.3654548571695861448 5.0316274436235000067 1.6010000220600015818 -1.5315197654601695466 -0.27828073945636910836 -0.60100612746181336644 1.5315212605566526082 0.27828199557710719957 -0.60100002331583657345
2 28 3, 1 28 2, 3 28 3, 2 27 3 [3] 2 29 2 [3], 2 28 0 2 28 1, 3.1154536800926551087 -2.7944338020612624618 -3.3989999686947132141 5.8845455100096444311 -4.2034520481302566353 -4.4989910982127589989 1.5315212605566526082 0.27828199557710719957 -0.60100002331583657345 -1.5315197654601695466 -0.27828073945636910836 -0.60100612746181336644
2 29 0, 1 29 0, 3 29 0 3 29 2, 2 28 0 [0] 2 28 1 [1] 2 30 0 [0 2 3], 2 29 2, 5.7502795085859759183 -4.0905289681403838032 -4.4989999678404526407 3.2497200008107274271 -2.8340888073457990438 -3.3989981513041622741
2 29 2, 1 29 2, 3 29 3, 2 28 3 [3] 2 30 2 [4], 2 29 0, 3.2497200008107274271 -2.8340888073457990438 -3.3989981513041622741 5.7502795085859759183 -4.0905289681403838032 -4.4989999678404526407
2 30 0, 1 30 0, 3 30 0 3 30 2, 2 29 0 [0 2 3] 2 31 0 [0] 2 31 2 [2], 2 30 2, 4.3497211699111728577 -4.0905291977598237097 5.6010009177178563533 3.2497197605116472374 -2.8340937995625119506 3.3989985573531664719
2 30 2, 1 30 2, 3 30 3, 2 29 2 [4] 2 31 3 [3], 2 30 0, 3.2497197605116472374 -2.8340937995625119506 3.3989985573531664719 4.3497211699111728577 -4.0905291977598237097 5.6010009177178563533
2 31 0, 1 31 0, 3 31 0, 2 30 0 [0] 2 32 0 [0], 2 31 2 2 31 3, -2.6345454158142573853 5.0316279639974013093 1.8989999733113955837 -2.3654545625362435324 3.9683715363365430484 1.8994350707537139832 4.2154450919993351476 -4.2034519000621672902 5.6010018606315936651 3.1154533827950654512 -2.7944348529620124389 3.3989987800313272714
2 31 2, 1 31 0, 3 31 2, 2 30 0 [2] 2 32 2 [2], 2 31 0 2 31 3, -2.3654545625362435324 3.9683715363365430484 1.8994350707537139832 -2.6345454158142573853 5.0316279639974013093 1.8989999733113955837 -1.5315212929806198972 0.27828081532444493007 -0.87531311984356940937 1.5315215837187812208 -0.27828215272988543472 -0.87568690363101886476
2 31 3, 1 31 2, 3 31 3, 2 30 2 [3] 2 32 3 [3], 2 31 0 2 31 2, 3.1154533827950654512 -2.7944348529620124389 3.3989987800313272714 4.2154450919993351476 -4.2034519000621672902 5.6010018606315936651 1.5315215837187812208 -0.27828215272988543472 -0.87568690363101886476 -1.5315212929806198972 0.27828081532444493007 -0.87531311984356940937
2 32 0, 1 32 0, 3 32 0, 2 31 0 [0] 2 33 0 [0], 2 32 2 2 32 3, -2.7494939815426273633 5.3854047853016648872 1.6010000163986863874 -2.2505058710739933581 3.6145960662167069266 1.6004113705167501979 4.1004964946260153979 -4.3359885714185519845 5.6010027821364101185 3.0005051518848806502 -2.781327869909646644 3.3989932942885201505
2 32 2, 1 32 2, 3 32 2, 2 31 2 [2] 2 33 2 [2], 2 32 0 2 32 3, -2.2505058710739933581 3.6145960662167069266 1.6004113705167501979 -2.7494939815426273633 5.3854047853016648872 1.6010000163986863874 -1.4635481887783670097 0.25084684587180627879 -0.87533187102692322501 1.4635472268486264812 -0.25084803153432905232 -0.87566815155522181869
2 32 3, 1 32 3, 3 32 3, 2 31 3 [3] 2 33 3 [3], 2 32 0 2 32 2, 3.0005051518848806502 -2.781327869909646644 3.3989932942885201505 4.1004964946260153979 -4.3359885714185519845 5.6010027821364101185 1.4635472268486264812 -0.25084803153432905232 -0.87566815155522181869 -1.4635481887783670097 0.25084684587180627879 -0.87533187102692322501
2 33 0, 1 33 0, 3 33 0, 2 32 0 [0] 2 34 0 [0], 2 33 2 2 33 3, -2.8422939088112757489 5.5106747753224096797 1.6010002444011066646 -2.1577060666736902484 3.489326044107906366 1.6003685461557839442 4.0077891160720460206 -4.4848180881930339581 5.6010009444068229456 2.9077053272961568275 -2.781997941677891717 3.3989991737302456265
2 33 2, 1 33 2, 3 33 2, 2 32 2 [2] 2 34 2 [2], 2 33 0 2 33 3, -2.1577060666736902484 3.489326044107906366 1.6003685461557839442 -2.8422939088112757489 5.5106747753224096797 1.6010002444011066646 -1.4347081624691966351 0.29231816695933454663 -0.87542696444349377139 1.4347084869816675301 -0.29231944372514762077 -0.87557299605561267342
2 33 3, 1 33 3, 3 33 3, 2 32 3 [3] 2 34 3 [3], 2 33 0 2 33 2, 2.9077053272961568275 -2.781997941677891717 3.3989991737302456265 4.0077891160720460206 -4.4848180881930339581 5.6010009444068229456 1.4347084869816675301 -0.29231944372514762077 -0.87557299605561267342 -1.4347081624691966351 0.29231816695933454663 -0.87542696444349377139
2 34 0, 1 34 0, 3 34 0, 2 33 0 [0] 2 35 0 [0], 2 34 2 2 34 3, -2.8627080005144867059 5.4856291786686472988 1.6010000148409713194 -2.1606602539024639676 3.4648864778950834164 1.6003764964378954793 4.2928937234179356252 -4.2928931668955909729 -5.6010009312776185553 2.8393391212320264749 -2.7970899519852108206 -3.3989993134335088066
2 34 2, 1 34 2, 3 34 2, 2 33 2 [2] 2 35 2 [2], 2 34 0 2 34 3, -2.1606602539024639676 3.4648864778950834164 1.6003764964378954793 -2.8627080005144867059 5.4856291786686472988 1.6010000148409713194 -1.4520858400716645243 0.35355076588402101211 -0.87549974607907166125 1.4520862187604086646 -0.35354926858984297989 -0.87550003534287446084
2 34 3, 1 34 3, 3 34 3, 2 33 3 [3] 2 35 3 [3], 2 34 0 2 34 2, 2.8393391212320264749 -2.7970899519852108206 -3.3989993134335088066 4.2928937234179356252 -4.2928931668955909729 -5.6010009312776185553 1.4520862187604086646 -0.35354926858984297989 -0.87550003534287446084 -1.4520858400716645243 0.35355076588402101211 -0.87549974607907166125
2 35 0, 1 35 0, 3 35 0, 2 34 0 [0] 2 36 0 [0], 2 35 2 2 35 3, -2.8535529178128826722 5.4520825448450906947 1.6010003076016805501 -2.202909669643916768 3.4914549003049719644 1.6004172297313059569 4.2928833444793408347 -4.2928929719066140081 5.6010034715408805183 2.7970897498695244109 -2.8393393859557432002 3.3989994036218775796
2 35 2, 1 35 2, 3 35 2, 2 34 2 [2] 2 36 2 [2], 2 35 0 2 35 3, -2.202909669643916768 3.4914549003049719644 1.6004172297313059569 -2.8535529178128826722 5.4520825448450906947 1.6010003076016805501 -1.4856189841562801313 0.36270534383827596203 -0.60100001836151606405 1.4856174967254300867 -0.36270524493118483367 -0.60041015311645640207
2 35 3, 1 35 3, 3 35 3, 2 34 3 [3] 2 36 3 [3], 2 35 0 2 35 2, 2.7970897498695244109 -2.8393393859557432002 3.3989994036218775796 4.2928833444793408347 -4.2928929719066140081 5.6010034715408805183 1.4856174967254300867 -0.36270524493118483367 -0.60041015311645640207 -1.4856189841562801313 0.36270534383827596203 -0.60100001836151606405
2 36 0, 1 36 0, 3 36 0, 2 35 0 [0] 2 37 0 [0], 2 36 2 2 36 3, -2.792326519383694361 5.4347020345141956454 1.6010003037606401754 -2.2180017875536122141 3.551081630767084718 1.6004966460306819797 4.4848758877913157405 -4.00770729323748931 5.6009999965299837043 2.7819976683818263829 -2.9077057135945731937 3.398999584092779802
2 36 2, 1 36 2, 3 36 2, 2 35 2 [2] 2 37 2 [2], 2 36 0 2 36 3, -2.2180017875536122141 3.551081630767084718 1.6004966460306819797 -2.792326519383694361 5.4347020345141956454 1.6010003037606401754 -1.5106568725497691031 0.34229396527155897533 -0.60100008203745924896 1.5106552822170482563 -0.34229365685001444942 -0.60036838103559964087
2 36 3, 1 36 3, 3 36 3, 2 35 3 [3] 2 37 3 [3], 2 36 0 2 36 2, 2.7819976683818263829 -2.9077057135945731937 3.398999584092779802 4.4848758877913157405 -4.00770729323748931 5.6009999965299837043 1.5106552822170482563 -0.34229365685001444942 -0.60036838103559964087 -1.5106568725497691031 0.34229396527155897533 -0.60100008203745924896
2 37 0, 1 37 0, 3 37 0, 2 36 0 [0] 2 38 0 [0], 2 37 2 2 37 3, -2.7508470367689135117 5.4635468360726644476 1.8989996874374384105 -2.249153123824864764 3.5364533773884443412 1.8994805948702473408 4.3359884844294152017 -4.1004964814685465058 5.6010009873747721442 2.7813297368742788684 -3.0005057417553717692 3.3989999258378205126
2 37 2, 1 37 2, 3 37 3, 2 36 2 [2] 2 38 3 [2], 2 37 0 2 37 3, -2.249153123824864764 3.5364533773884443412 1.8994805948702473408 -2.7508470367689135117 5.4635468360726644476 1.8989996874374384105 -1.3854027373134305546 0.24949363643022395842 -0.6009999964224495006 1.3854025669780170026 -0.24949363634583821004 -0.60041139236362128795
2 37 3, 1 37 3, 3 37 2, 2 36 3 [3] 2 38 2 [3], 2 37 0 2 37 2, 2.7813297368742788684 -3.0005057417553717692 3.3989999258378205126 4.3359884844294152017 -4.1004964814685465058 5.6010009873747721442 1.3854025669780170026 -0.24949363634583821004 -0.60041139236362128795 -1.3854027373134305546 0.24949363643022395842 -0.6009999964224495006
2 38 0, 1 38 0, 3 38 0, 2 37 0 [0] 2 39 0 [0], 2 38 2 2 38 3, 2.1766537420960494486 5.8845460980891264313 -2.7480026699749462438 2.2055654036179195287 3.1154487742635721403 -3.0175394893008968822 -2.7782812753070293966 5.5315202288968379207 1.8989999446830547746 -2.2217192191800259061 3.4684802389043807302 1.8995737974942763504
2 38 2, 1 38 3, 3 38 2, 2 37 3 [3] 2 39 3 [2], 2 38 0 2 38 3, 2.2055654036179195287 3.1154487742635721403 -3.0175394893008968822 2.1766537420960494486 5.8845460980891264313 -2.7480026699749462438 1.0316288923901111296 -0.13454513069498860723 -0.87554676505687445421 -1.0316290928515861048 0.13454536828806698545 -0.87545319243910901808
2 38 3, 1 38 2, 3 38 3, 2 37 2 [2] 2 39 2 [3], 2 38 0 2 38 2, -2.2217192191800259061 3.4684802389043807302 1.8995737974942763504 -2.7782812753070293966 5.5315202288968379207 1.8989999446830547746 -1.0316290928515861048 0.13454536828806698545 -0.87545319243910901808 1.0316288923901111296 -0.13454513069498860723 -0.87554676505687445421
2 39 0, 1 39 0, 3 39 0, 2 38 0 [0] 2 40 0 [0], 2 39 2 2 39 3, -2.8060710462612727945 5.6000009777741635019 1.6862069504489369808 -2.1939293884657224965 3.3999997260077274852 1.6863634551746924383 4.0905286916821861353 -4.3497117047237185972 5.6010009851742736941 2.8340938509494488783 -3.249721054053599012 3.3989993452571747312
2 39 2, 1 39 2, 3 39 3, 2 38 3 [3] 2 40 2 [2], 2 39 0 2 39 3, -2.1939293884657224965 3.3999997260077274852 1.6863634551746924383 -2.8060710462612727945 5.6000009777741635019 1.6862069504489369808 -0.09404508468738002891 0.00027844531709940781565 -0.60099999951892457695 0.094045171255611334504 -0.00027845363389188062132 -0.60099852060826441936
2 39 3, 1 39 2, 3 39 2, 2 38 2 [2] 2 40 3 [3], 2 39 0 2 39 2, 2.8340938509494488783 -3.249721054053599012 3.3989993452571747312 4.0905286916821861353 -4.3497117047237185972 5.6010009851742736941 0.094045171255611334504 -0.00027845363389188062132 -0.60099852060826441936 -0.09404508468738002891 0.00027844531709940781565 -0.60099999951892457695
2 40 0, 1 40 0, 3 40 0, 2 39 0 [0] 2 0 0 [0], 2 40 2 2 40 3, -2.1939292469261242325 5.6000007648742124999 1.6001677921979025054 -2.8060707201024155389 3.4000000038781790223 1.6010000535686426115 1.7542454995453073962 5.7502798572281648148 -0.97637554112277524788 2.165906317179650653 3.2497144575635830143 -1.0333393211541013202
2 40 2, 1 40 2, 3 40 3, 2 39 2 [2] 2 0 2 [2], 2 40 0 2 40 3, -2.8060707201024155389 3.4000000038781790223 1.6010000535686426115 -2.1939292469261242325 5.6000007648742124999 1.6001677921979025054 -0.094050290287857343797 -0.00027885464149449108252 -0.60100011525991536843 0.094050968443385354889 0.00027898674146048681437 -0.60099823535352414617
2 40 3, 1 40 2, 3 40 2, 2 39 3 [3] 2 0 3 [3], 2 40 0 2 40 2, 2.165906317179650653 3.2497144575635830143 -1.0333393211541013202 1.7542454995453073962 5.7502798572281648148 -0.97637554112277524788 0.094050968443385354889 0.00027898674146048681437 -0.60099823535352414617 -0.094050290287857343797 -0.00027885464149449108252 -0.60100011525991536843
3 0 0, 2 0 0, 4 0 0, 3 1 0 [0] 3 40 0 [0], 3 0 2 3 0 3, 2.3051882532185392626 5.8502787764815549209 -1.4952419989357930153 2.2659060397441028733 3.1497186568657351557 -1.396101865320249269 -2.1378583589834416757 5.7000011259094298665 1.7236732175518909571 -2.2659060690840759911 3.1497208908756206824 1.7175052621380078043
3 0 2, 2 0 3, 4 0 2, 3 1 3 [2] 3 40 2 [2], 3 0 0 3 0 3, 2.2659060397441028733 3.1497186568657351557 -1.396101865320249269 2.3051882532185392626 5.8502787764815549209 -1.4952419989357930153 2.0154160458406047418 0.056386712535162669679 -0.7999744418509916466 -2.0154160965392917682 -0.05638672387798130542 -0.79899987871825794983
3 0 3, 2 0 2, 4 0 3, 3 1 2 [3] 3 40 3 [3], 3 0 0 3 0 2, -2.2659060690840759911 3.1497208908756206824 1.7175052621380078043 -2.1378583589834416757 5.7000011259094298665 1.7236732175518909571 -2.0154160965392917682 -0.05638672387798130542 -0.79899987871825794983 2.0154160458406047418 0.056386712535162669679 -0.7999744418509916466
3 1 0, 2 1 0, 4 1 0, 3 0 0 [0] 3 2 0 [0], 3 1 2 3 1 3, -2.1396172686272327824 5.6445237222945428001 1.7997640508159231664 -2.6944345439686245847 3.0805965806281525587 1.7837091313111126389 2.204221931915849808 5.9845462632892978405 -1.5085260926263777126 2.3055654086426708992 3.0154543473918233864 -1.3135523711982401985
3 1 2, 2 1 3, 4 1 2, 3 0 3 [3] 3 2 2 [2], 3 1 0 3 1 3, -2.6944345439686245847 3.0805965806281525587 1.7837091313111126389 -2.1396172686272327824 5.6445237222945428001 1.7997640508159231664 -1.90938205319535248 -0.18779930632376287681 -0.79899997757938368004 1.9093818079080742133 0.18779932457301401482 -0.79989686121124148333
3 1 3, 2 1 2, 4 1 3, 3 0 2 [2] 3 2 3 [3], 3 1 0 3 1 2, 2.3055654086426708992 3.0154543473918233864 -1.3135523711982401985 2.204221931915849808 5.9845462632892978405 -1.5085260926263777126 1.9093818079080742133 0.18779932457301401482 -0.79989686121124148333 -1.90938205319535248 -0.18779930632376287681 -0.79899997757938368004
3 2 0, 2 2 0, 4 2 0, 3 1 0 [0] 3 3 0 [0], 3 2 2 3 2 3, -2.1880910170101173229 5.583387301647996459 1.7003625076148012329 -2.6813298532918286022 3.067291438150188565 1.6827939810806218368 4.0002831826269291681 3.764792069298964261 5.7010008931111793017 2.6813299216737380703 2.9005058614489556134 3.2989997527057330906
3 2 2, 2 2 2, 4 2 2, 3 1 2 [2] 3 3 3 [2], 3 2 0 3 2 3, -2.6813298532918286022 3.067291438150188565 1.6827939810806218368 -2.1880910170101173229 5.583387301647996459 1.7003625076148012329 -1.8100800069178497598 -0.2874796215453211401 -0.79899997823840840372 1.8100798445418042614 0.28747973507764706946 -0.7998269611502292209
3 2 3, 2 2 3, 4 2 3, 3 1 3 [3] 3 3 2 [3], 3 2 0 3 2 2, 2.6813299216737380703 2.9005058614489556134 3.2989997527057330906 4.0002831826269291681 3.764792069298964261 5.7010008931111793017 1.8100798445418042614 0.28747973507764706946 -0.7998269611502292209 -1.8100800069178497598 -0.2874796215453211401 -0.79899997823840840372
3 3 0, 2 3 0, 4 3 0, 3 2 0 [0] 3 4 0 [0], 3 3 2 3 3 3, 4.4848177551710541877 4.0077891764825999132 5.7009999546362273292 2.6819978930544787765 2.8077059795415832965 3.298999653042117508 -2.1751677775020521466 5.5580002571164381919 1.7003889794990736383 -2.6819981793041214325 3.2074651018121183021 1.7010001234182487994
3 3 2, 2 3 3, 4 3 2, 3 2 3 [3] 3 4 2 [2], 3 3 0 3 3 3, 2.6819978930544787765 2.8077059795415832965 3.298999653042117508 4.4848177551710541877 4.0077891764825999132 5.7009999546362273292 1.7283035728114715112 0.34645542151230024341 -0.79976376165110141248 -1.7283039624958411729 -0.3464552438675020385 -0.79899996806433637442
3 3 3, 2 3 2, 4 3 3, 3 2 2 [2] 3 4 3 [3], 3 3 0 3 3 2, -2.6819981793041214325 3.2074651018121183021 1.7010001234182487994 -2.1751677775020521466 5.5580002571164381919 1.7003889794990736383 -1.7283039624958411729 -0.3464552438675020385 -0.79899996806433637442 1.7283035728114715112 0.34645542151230024341 -0.79976376165110141248
3 4 0, 2 4 0, 4 4 0, 3 3 0 [0] 3 5 0 [0], 3 4 2 3 4 3, 3.9393401660680771314 3.2852107546599098597 -5.7010010145746736754 2.6970900107161623893 2.7393394523597276446 -3.2989995768103632657 -2.1464467695246423063 5.5935031504596803841 1.7009769060879398328 -2.6970901485770455431 3.2500334069803082925 1.7010001207343565798
3 4 2, 2 4 2, 4 4 2, 3 3 2 [2] 3 5 3 [2], 3 4 0 3 4 3, 2.6970900107161623893 2.7393394523597276446 -3.2989995768103632657 3.9393401660680771314 3.2852107546599098597 -5.7010010145746736754 1.665540392643285239 0.37134340038726426636 -0.79971222420006349286 -1.6655396112577787183 -0.37134322422397864072 -0.79899997813144263415
3 4 3, 2 4 3, 4 4 3, 3 3 3 [3] 3 5 2 [3], 3 4 0 3 4 2, -2.6970901485770455431 3.2500334069803082925 1.7010001207343565798 -2.1464467695246423063 5.5935031504596803841 1.7009769060879398328 -1.6655396112577787183 -0.37134322422397864072 -0.79899997813144263415 1.665540392643285239 0.37134340038726426636 -0.79971222420006349286
3 5 0, 2 5 0, 4 5 0, 3 4 0 [0] 3 6 0 [0], 3 5 2 3 5 3, -2.1286679053610426671 5.6655375144196513659 1.7538864988065336891 -2.7393397596800661554 3.2385643305342841635 1.7542366245177367645 4.0077066418705680206 3.3604968005691264743 -5.7010010155313928238 2.7393393845205622483 2.6970899229922271622 -3.2989999380829972964
3 5 2, 2 5 3, 4 5 3, 3 4 3 [3] 3 6 2 [2], 3 5 0 3 5 3, -2.7393397596800661554 3.2385643305342841635 1.7542366245177367645 -2.1286679053610426671 5.6655375144196513659 1.7538864988065336891 -1.5935045956043023541 -0.35355303588402592352 -0.79899993274645497721 1.5935045577238431402 0.35355360141441721788 -0.7996503066191721354
3 5 3, 2 5 2, 4 5 2, 3 4 2 [2] 3 6 3 [3], 3 5 0 3 5 2, 2.7393393845205622483 2.6970899229922271622 -3.2989999380829972964 4.0077066418705680206 3.3604968005691264743 -5.7010010155313928238 1.5935045577238431402 0.35355360141441721788 -0.7996503066191721354 -1.5935045956043023541 -0.35355303588402592352 -0.79899993274645497721
3 6 0, 2 6 0, 4 6 0, 3 5 0 [0] 3 7 0 [0], 3 6 2 3 6 3, -2.1535448528590594997 5.7283377410191897993 1.7002362074935626345 -2.8077062118630782273 3.2173065164975636065 1.7010000223951122766 4.1005066816972739474 3.4907318152249890985 -5.7010010311599925715 2.8077056642353843685 2.6819980409059205328 -3.2989935181930514219
3 6 2, 2 6 2, 4 6 3, 3 5 2 [2] 3 7 2 [2], 3 6 0 3 6 3, -2.8077062118630782273 3.2173065164975636065 1.7010000223951122766 -2.1535448528590594997 5.7283377410191897993 1.7002362074935626345 -1.5580105204480252379 -0.32481517158823908221 -0.79899988402906596541 1.5580097903980596463 0.32481638434514165103 -0.79961101702008618997
3 6 3, 2 6 3, 4 6 2, 3 5 3 [3] 3 7 3 [3], 3 6 0 3 6 2, 2.8077056642353843685 2.6819980409059205328 -3.2989935181930514219 4.1005066816972739474 3.4907318152249890985 -5.7010010311599925715 1.5580097903980596463 0.32481638434514165103 -0.79961101702008618997 -1.5580105204480252379 -0.32481517158823908221 -0.79899988402906596541
3 7 0, 2 7 0, 4 7 0, 3 6 0 [0] 3 8 0 [0], 3 7 2 3 7 3, -2.2125172474758101338 5.8100890846530273137 1.7998268488962698707 -2.7874826753327615059 3.1899109800682894366 1.7989999777996237284 4.2154552510938634313 3.6727089777188246522 -5.7010010545677944905 2.900505489703157913 2.6813299444604488108 -3.2989935501994342993
3 7 2, 2 7 2, 4 7 2, 3 6 2 [2] 3 8 2 [2], 3 7 0 3 7 3, -2.7874826753327615059 3.1899109800682894366 1.7989999777996237284 -2.2125172474758101338 5.8100890846530273137 1.7998268488962698707 -1.5833866698113940875 -0.31190868254561177065 -0.70100009576862798433 1.5833880447884494113 0.31190816263360165994 -0.70036249299846153882
3 7 3, 2 7 3, 4 7 3, 3 6 3 [3] 3 8 3 [3], 3 7 0 3 7 2, 2.900505489703157913 2.6813299444604488108 -3.2989935501994342993 4.2154552510938634313 3.6727089777188246522 -5.7010010545677944905 1.5833880447884494113 0.31190816263360165994 -0.70036249299846153882 -1.5833866698113940875 -0.31190868254561177065 -0.70100009576862798433
3 8 0, 2 8 0, 4 8 0, 3 7 0 [0] 3 9 0 [0], 3 8 2 3 8 3, -2.3121958718882855699 5.9094121633966745221 1.7998968605202907422 -2.6878034208255523474 3.0905820231329106384 1.798999877095476263 4.3497218986361261272 3.8748988081959008233 -5.7010010059040201469 3.0154537896171706989 2.6944345188524416734 -3.2989933876278758618
3 8 2, 2 8 2, 4 8 2, 3 7 2 [2] 3 9 2 [2], 3 8 0 3 8 3, -2.6878034208255523474 3.0905820231329106384 1.798999877095476263 -2.3121958718882855699 5.9094121633966745221 1.7998968605202907422 -1.6445246747495319007 -0.36038372812075208929 -0.70100009245020511451 1.6445234700146191819 0.36038267263975232168 -0.70023593312843146475
3 8 3, 2 8 3, 4 8 3, 3 7 3 [3] 3 9 3 [3], 3 8 0 3 8 2, 3.0154537896171706989 2.6944345188524416734 -3.2989933876278758618 4.3497218986361261272 3.8748988081959008233 -5.7010010059040201469 1.6445234700146191819 0.36038267263975232168 -0.70023593312843146475 -1.6445246747495319007 -0.36038372812075208929 -0.70100009245020511451
3 9 0, 2 9 0, 4 9 0, 3 8 0 [0] 3 10 0 [0], 3 9 2 3 9 3, -2.4436063524592523955 6.0154386328896594093 1.7999744359475402522 -2.5563936354862302203 2.9845614110735327884 1.7989999957216202819 4.3497216131412450579 4.0905298088976618231 5.7010009293288979037 3.1497201154490470642 2.7340938552165212627 3.2989986827570092486
3 9 2, 2 9 0, 4 9 2, 3 8 2 [2] 3 10 2 [2], 3 9 0 3 9 3, -2.5563936354862302203 2.9845614110735327884 1.7989999957216202819 -2.4436063524592523955 6.0154386328896594093 1.7999744359475402522 -1.7000015463487414547 -0.36212371744326216084 -0.68040482889491771257 1.7000015953892764208 0.36212308662922920721 -0.67940566655360856708
3 9 3, 2 9 2, 4 9 3, 3 8 3 [3] 3 10 3 [3], 3 9 0 3 9 2, 3.1497201154490470642 2.7340938552165212627 3.2989986827570092486 4.3497216131412450579 4.0905298088976618231 5.7010009293288979037 1.7000015953892764208 0.36212308662922920721 -0.67940566655360856708 -1.7000015463487414547 -0.36212371744326216084 -0.68040482889491771257
3 10 0, 2 10 0, 4 10 0, 3 9 0 [0] 3 11 0 [0], 3 10 2 3 10 3, -4.3497218867308236057 4.090528893535934074 5.7009999422796342471 -3.1497199683367123058 2.7340931023870709282 3.2989999740978532827 4.5787018365281717535 3.8632555538016783991 -5.7010010314031056567 3.1497200177955138045 2.7340930798182960792 -3.2989998050879303371
3 10 2, 2 10 0, 4 10 3, 3 9 2 [2] 3 11 2 [2], 3 10 0 3 10 3, -3.1497199683367123058 2.7340931023870709282 3.2989999740978532827 -4.3497218867308236057 4.090528893535934074 5.7009999422796342471 -1.7000019287759509102 0.36212419727207828534 -0.82059373001718594054 1.7000015347378523156 -0.36212428155772297123 -0.81959365762457292437
3 10 3, 2 10 2, 4 10 2, 3 9 3 [3] 3 11 3 [3], 3 10 0 3 10 2, 3.1497200177955138045 2.7340930798182960792 -3.2989998050879303371 4.5787018365281717535 3.8632555538016783991 -5.7010010314031056567 1.7000015347378523156 -0.36212428155772297123 -0.81959365762457292437 -1.7000019287759509102 0.36212419727207828534 -0.82059373001718594054
3 11 0, 2 11 0, 4 11 0, 3 10 0 [0] 3 12 0 [0], 3 11 2 3 11 3, -2.6878041913785057915 5.9094121737228437751 1.7001031264662733732 -2.3121958573681302696 3.0905877643071035798 1.7010000225412369445 4.6625904312068557899 3.7695135927986962443 -5.7010009985781495701 3.0154537120352227219 2.69443396864078899 -3.2989995795928410694
3 11 2, 2 11 2, 4 11 3, 3 10 2 [2] 3 12 2 [2], 3 11 0 3 11 3, -2.3121958573681302696 3.0905877643071035798 1.7010000225412369445 -2.6878041913785057915 5.9094121737228437751 1.7001031264662733732 -1.6445238370119938943 0.36038276907327271292 -0.79976404314659865769 1.6445247242437848189 -0.36038363515781357549 -0.79899999079752193066
3 11 3, 2 11 3, 4 11 2, 3 10 3 [3] 3 12 3 [3], 3 11 0 3 11 2, 3.0154537120352227219 2.69443396864078899 -3.2989995795928410694 4.6625904312068557899 3.7695135927986962443 -5.7010009985781495701 1.6445247242437848189 -0.36038363515781357549 -0.79899999079752193066 -1.6445238370119938943 0.36038276907327271292 -0.79976404314659865769
3 12 0, 2 12 0, 4 12 0, 3 11 0 [0] 3 13 0 [0], 3 12 2 3 12 3, -2.7874827546517062516 5.8100890180729054534 1.7001730376576011938 -2.2125173261823727345 3.1899107656828058487 1.7010001200289586176 4.8334888858545346224 3.7919213273161158639 -5.7010010508166590882 2.9005054062433091033 2.6813294591190843796 -3.2989994225707013343
3 12 2, 2 12 2, 4 12 3, 3 11 2 [2] 3 13 2 [2], 3 12 0 3 12 3, -2.2125173261823727345 3.1899107656828058487 1.7010001200289586176 -2.7874827546517062516 5.8100890180729054534 1.7001730376576011938 -1.5833873543721146416 0.31190904864377111405 -0.79963747600390011617 1.583388014292789192 -0.31190924030447758631 -0.79899995326100847759
3 12 3, 2 12 3, 4 12 2, 3 11 3 [3] 3 13 3 [3], 3 12 0 3 12 2, 2.9005054062433091033 2.6813294591190843796 -3.2989994225707013343 4.8334888858545346224 3.7919213273161158639 -5.7010010508166590882 1.583388014292789192 -0.31190924030447758631 -0.79899995326100847759 -1.5833873543721146416 0.31190904864377111405 -0.79963747600390011617
3 13 0, 2 13 0, 4 13 0, 3 12 0 [0] 3 14 0 [0], 3 13 2 3 13 3, -2.8464551937763662437 5.7283379431131882242 1.7002363049484836565 -2.1922944362219607406 3.2173045802886921507 1.7010000778628264761 5.0084873079968090792 3.8440657173916967792 -5.7010010380495046434 2.8077056307152017389 2.6819976367766025227 -3.298999315003650068
3 13 2, 2 13 1, 4 13 3, 3 12 2 [2] 3 14 2 [2], 3 13 0 3 13 3, -2.1922944362219607406 3.2173045802886921507 1.7010000778628264761 -2.8464551937763662437 5.7283379431131882242 1.7002363049484836565 -1.5580109873941696553 0.32481550741434600526 -0.79961101993230943031 1.5580094829495543251 -0.32481564712486138414 -0.79899988895646933962
3 13 3, 2 13 3, 4 13 2, 3 12 3 [3] 3 14 3 [3], 3 13 0 3 13 2, 2.8077056307152017389 2.6819976367766025227 -3.298999315003650068 5.0084873079968090792 3.8440657173916967792 -5.7010010380495046434 1.5580094829495543251 -0.32481564712486138414 -0.79899988895646933962 -1.5580109873941696553 0.32481550741434600526 -0.79961101993230943031
3 14 0, 2 14 0, 4 14 0, 3 13 0 [0] 3 15 0 [0], 3 14 2 3 14 3, -2.8713321652048584554 5.6655378423650617492 1.7002878516288613131 -2.260660218840761182 3.2385643145197007264 1.7010001160561658561 2.2822709981909743426 6.3029127283448849183 3.6551830715262374482 2.2606606887415123807 2.69709036194290519 3.2989995014889719193
